,MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
13605,STUD - Studio City,1.0,False,False,One,False,Southland,2.0,0.2032,8852.0,8852.0,She Is Hope Realty,Dawn,SR190011276,4168.0,4168 Mary Ellen Avenue,Studio City,1941.0,False,Hicks,1600.0,34.145599,-118.419206,Southland,3.0,6500.0,2025-02-13,ResidentialLease,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-02-10,2025-02-13,91604
13606,92065 - Ramona,1.0,False,False,One,False,SanDiego,2.0,0.4385,19101.0,19101.0,Real Broker,Dina,SAND-690196,23826.0,23826 Vista Ramona Rd,Ramona,1987.0,False,Wessell,1488.0,33.02601322,-116.81082072,SanDiego,2.0,715000.0,2025-02-04,Residential,Closed,6.0,SingleFamilyResidence,San Diego,3.0,CA,2025-01-08,2025-02-04,92065
13607,Unknown,1.0,False,False,One,False,Mrmls,2.0,0.1419,6180.0,6180.0,NONMEMBER MRML,General,nonmember,7227.0,7227 E University Avenue,Fresno,2022.0,False,NONMEMBER,1996.0,36.765809,-119.659861,Fresno,2.0,540000.0,2025-02-21,Residential,Closed,2.0,SingleFamilyResidence,Fresno,4.0,CA,2025-02-10,2025-02-21,93737
13608,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.0763,3325.0,3325.0,KW Advisors,Joanne,ML5093611,1054.0,1054 Minoru Drive,San Jose,1985.0,False,So,1088.0,37.19817123,-121.82872271,Mlslistings,2.0,1205000.0,2025-02-03,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,3.0,CA,2025-01-09,2025-02-03,95120
13609,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1674,7264.5,7020.0,"Bay Shore Real Estate, Inc.",Andres,ML300753,1117.0,1117 Baldwin Street,Salinas,1970.0,False,Fernandez,1080.0,36.69702819,-121.65384282,Mlslistings,2.0,206000.0,2025-02-28,ManufacturedInPark,Closed,2.0,Unknown,Monterey,2.0,CA,2025-01-08,2025-02-28,93906
13610,610 - Burbank,1.0,False,False,"ThreeOrMore,MultiSplit",False,PacificWest,2.0,1.655,72092.0,72092.0,Real Broker,Robert,PWROBELEE,4221.0,4221 W Sarah Street 24,Burbank,1965.0,False,Lee,1508.0,34.155373,-118.348166,Burbank,3.0,955000.0,2025-02-14,Residential,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-01-29,2025-02-14,91505
13611,WRWD - Wrightwood,2.0,False,False,Two,False,TriCounties,0.0,0.1676,7300.0,7300.0,Exp Realty of California Inc,Edward,Trlimbedw,1647.0,1647 Twin Lakes Drive,Wrightwood,1949.0,False,Limbaga,1087.0,34.354171,-117.625588,CitrusValley,1.0,284400.0,2025-02-06,Residential,Closed,3.0,Cabin,San Bernardino,2.0,CA,2025-01-04,2025-02-06,92397
13612,Unknown,2.0,False,False,Two,False,Southland,2.0,0.9478,41288.0,41288.0,Local Properties,Nshan,F207016529,6924.0,6924 Valmont Street 10,Tujunga,2010.0,False,Rubenian,2035.0,34.251343,-118.282327,BeverlyHillsGreaterLa,3.0,870000.0,2025-02-11,Residential,Closed,2.0,Townhouse,Los Angeles,4.0,CA,2024-12-20,2025-02-11,91042
13613,627 - Rossmoyne & Verdu Woodlands,2.0,False,False,Two,False,Burbank,2.0,0.2893,12600.0,12600.0,Brad Korb Real Estate Group,Thelma,BB43079,1527.0,1527 Colina Drive,Glendale,1969.0,False,Wacasey,2762.0,34.176373,-118.23213,Burbank,4.0,1705000.0,2025-02-07,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-01-03,2025-02-07,91208
13614,193 - San Pedro - North,1.0,False,False,ThreeOrMore,False,Mrmls,2.0,0.0179,780.0,780.0,NONMEMBER MRML,General,NONMEMBER,27640.0,27640 Skyline Lane,San Pedro,2024.0,False,NONMEMBER,1754.0,33.76811,-118.304689,OrangeCounty,4.0,934502.0,2025-02-26,Residential,Closed,2.0,Townhouse,Los Angeles,3.0,CA,2024-11-14,2025-02-26,90732
13615,92037 - La Jolla,2.0,False,False,Two,False,SanDiego,0.0,0.1205,5250.0,5250.0,Berkshire Hathaway HomeServices California Properties,Maxine,SAND-606703,7135.0,7135 Olivetas Ave,La Jolla,1932.0,False,Gellens,2231.0,32.83474453,-117.27818593,SanDiego,3.0,4051340.0,2025-02-25,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-01-28,2025-02-25,92037
13616,193 - San Pedro - North,1.0,False,False,ThreeOrMore,False,PalosVerdesPeninsula,2.0,0.0179,780.0,780.0,Coldwell Banker Realty,Raechelle,VLORDRAE,27622.0,27622 Skyline Lane,San Pedro,2024.0,False,Lord,1754.0,33.768257,-118.304587,OrangeCounty,4.0,944052.0,2025-02-21,Residential,Closed,2.0,Townhouse,Los Angeles,3.0,CA,2024-11-25,2025-02-21,90732
13617,7 - North Long Beach,1.0,False,False,One,False,Downey,2.0,0.1029,4484.0,4484.0,Century 21 Allstars,Paola,YHERNPAO,251.0,251 E 51st Street,Long Beach,1930.0,False,Melendez,1986.0,33.848765,-118.190729,TheInlandGateway,2.0,762000.0,2025-02-27,Residential,Closed,2.0,Duplex,Los Angeles,4.0,CA,2025-01-15,2025-02-27,90805
13618,WIN - Winnetka,1.0,False,False,One,False,Southland,0.0,0.1722,7503.0,7503.0,Rodeo Realty,Jordan,F207051877,20344.0,20344 Mobile Street,Winnetka,1956.0,False,Johnson,1870.0,34.189806,-118.576918,Southland,3.0,1088000.0,2025-02-11,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,4.0,CA,2024-12-22,2025-02-11,91306
13619,174 - Crest,1.0,False,False,One,False,PalosVerdesPeninsula,3.0,0.3234,14086.0,14086.0,Keller Williams Palos Verdes,Natsuko,vfujinat,29121.0,29121 Covecrest Drive,Rancho Palos Verdes,1967.0,False,Fujii,2090.0,33.768635,-118.389381,PalosVerdesPeninsula,2.0,2500000.0,2025-02-05,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2024-11-20,2025-02-05,90275
13620,C37 - Metropolitan South,2.0,False,False,Two,False,PacificWest,1.0,0.0733,3195.0,3195.0,"Edgestone Real Estate, Inc.",Sebastian,pstoseb,11114.0,11114 Evers Avenue,Los Angeles,1992.0,False,Stofenmacher,1373.0,33.934346000000005,-118.247049,PacificWest,3.0,475000.0,2025-02-14,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-01-08,2025-02-14,90059
13621,Unknown,2.0,False,False,Two,False,BayEast,2.0,0.1136,4947.0,4947.0,A.C. Goldt Realty,Karen,CCBE-206511964,2630.0,2630 Mount Dana Ct,Dublin,2020.0,False,Knox,3371.0,37.74248400000001,-121.852511,BayEast,4.0,6300.0,2025-02-18,ResidentialLease,Closed,4.0,SingleFamilyResidence,Alameda,5.0,CA,2025-02-18,2025-02-18,94568
13622,"2 - Belmont Heights, Alamitos Heights",1.0,False,False,One,False,PacificWest,1.0,0.0878,3825.0,3825.0,eXp Realty of California Inc,Erik,PWERIKCHA,600.0,600 Ximeno Avenue,Long Beach,1938.0,False,Chavez,1125.0,33.773665,-118.141316,PacificWest,1.0,1140000.0,2025-02-18,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-01-10,2025-02-18,90814
13623,92131 - Scripps Miramar,2.0,False,False,Two,False,SanDiego,1.0,0.1674,7264.5,7020.0,RE/MAX Connections,Jannette,SAND-617491,10362.0,10362 Scripps Poway PKWY 65,San Diego,2003.0,False,Jaghab,1134.0,32.93848199,-117.10589546,SanDiego,3.0,3200.0,2025-02-13,ResidentialLease,Closed,2.0,Townhouse,San Diego,2.0,CA,2025-02-13,2025-02-13,92131
13624,GRVC - Grover Beach,1.0,False,False,One,False,SanLuisObispoCoastal,2.0,0.1722,7500.0,7500.0,Keller Williams Realty Central Coast,Joshua,sc1921964,657.0,657 Trouville Avenue 1,Grover Beach,1976.0,False,Farris,1605.0,35.116822,-120.623559,NorthSanLuisObispo,2.0,840000.0,2025-02-14,Residential,Closed,6.0,Duplex,San Luis Obispo,4.0,CA,2025-01-21,2025-02-14,93433
13625,Unknown,2.0,False,False,Two,False,Mlslistings,1.0,0.0617,2687.0,2687.0,RE/MAX Gold Daly City,Xiu Zhen,CCBE-MLL1601880,462.0,462 Silver Ave,San Francisco,1952.0,False,Wu,750.0,37.72837031,-122.42730256,ContraCosta,1.0,930000.0,2025-02-14,Residential,Closed,1.0,SingleFamilyResidence,San Francisco,2.0,CA,2025-01-18,2025-02-14,94112
13626,"63 - Garden Grove S of Chapman, W of Euclid",2.0,False,False,Two,False,Unknown,2.0,0.0895,3900.0,3900.0,American Smart Realty,Cindy,PWDOACIN,838.0,838 Chateau Court,Garden Grove,2019.0,False,Doan,3441.0,33.780217,-117.988496,PacificWest,5.0,1470000.0,2025-02-07,Residential,Closed,2.0,SingleFamilyResidence,Orange,5.0,CA,2025-01-30,2025-02-07,92841
13627,605 - Arcadia,1.0,False,False,One,False,WestSanGabrielValley,3.0,0.2248,9792.0,9792.0,"NORTHLAND REAL ESTATE GROUP, I",JOHN,W70311,502.0,502 W Lemon Avenue,Arcadia,1993.0,False,LIU,4712.0,34.117940999999995,-118.049578,TriCounties,6.0,2580000.0,2025-02-07,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-01-21,2025-02-07,91007
13628,HSP - Hesperia,1.0,False,False,One,False,Downey,3.0,0.4132,18000.0,18000.0,Century 21 Allstars,Jose,dwperezj,6677.0,6677 Natoma Avenue,Hesperia,1993.0,False,Perez,1811.0,34.372494,-117.340449,CitrusValley,2.0,464900.0,2025-02-14,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-01-10,2025-02-14,92345
13629,SRCAR - Southwest Riverside County,1.0,False,False,One,False,SouthwestRiversideCounty,2.0,0.19,8276.0,8276.0,EZ Realty & Property Managemen,Erum,HMBALOERU,25687.0,25687 Sandy Lodge Road,Menifee,1967.0,False,Balouch,1450.0,33.713248,-117.211686,InlandValleys,2.0,360000.0,2025-02-20,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-01-31,2025-02-20,92586
13630,LW - Laguna Woods,1.0,False,False,One,False,SouthBay,1.0,0.0,0.0,0.0,Lori Herold,Lori,SHEROLOR,5498.0,5498 E Paseo Del Lago N,Laguna Woods,1977.0,False,Herold,1188.0,33.613619,-117.740218,OrangeCounty,2.0,625000.0,2025-02-05,Residential,Closed,1.0,Condominium,Orange,2.0,CA,2024-11-17,2025-02-05,92637
13631,LW - Laguna Woods,1.0,False,False,One,False,TriCounties,2.0,0.0689,3000.0,3000.0,Pinnacle Real Estate Group,Jasmine,TRHUANCHI,5117.0,5117 Miembro,Laguna Woods,1973.0,False,Lin,1778.0,33.616903,-117.746927,OrangeCounty,2.0,1180000.0,2025-02-26,Residential,Closed,2.0,Condominium,Orange,2.0,CA,2024-12-16,2025-02-26,92637
13632,"RH - Bellflower N of Alondra, E of Bellflower",1.0,False,False,One,False,Downey,2.0,0.1558,6785.0,6785.0,Rubio Real Estate,Carlos,DWFIGCAR,15726.0,15726 Faculty Avenue,Bellflower,1952.0,False,Figueroa,1966.0,33.891525,-118.137207,PacificWest,2.0,850000.0,2025-02-21,Residential,Closed,6.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-01-21,2025-02-21,90706
13633,619 - El Monte,1.0,False,False,One,False,Southland,2.0,0.1664,7249.0,7249.0,eXp Realty of California Inc,Rodrigo,F207058644,3951.0,3951 Arden Drive,El Monte,1921.0,False,Suerte Felipe,950.0,34.079524,-118.045945,Southland,1.0,3000.0,2025-02-25,ResidentialLease,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-02-25,2025-02-25,91731
13634,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.6217,27082.0,27082.0,Newmark Cornish & Carey,Brian,ML5067043,565.0,565 Saratoga Avenue,Santa Clara,1969.0,False,Henry,1576.0,37.33979604,-121.95547707,Mlslistings,0.0,4425000.0,2025-02-14,CommercialSale,Closed,7.0,Unknown,Santa Clara,3.0,CA,2024-12-19,2025-02-14,95050
13635,OKH - Oak Hills,1.0,False,False,One,False,TriCounties,3.0,12.5,544500.0,12.5,BHHS CA Properties,Tom,TRHUANTOM,9975.0,9975 Mesquite,Oak Hills,2001.0,False,Huang,2321.0,34.397067,-117.446619,CitrusValley,2.0,690000.0,2025-02-12,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,3.0,CA,2024-12-28,2025-02-12,92344
13636,336 - Cathedral City South,1.0,False,False,One,False,CaliforniaDesert,2.0,0.028,1220.0,1220.0,Berkshire Hathaway HomeService California Properties,Rebecca,CDAR-D81802,35583.0,35583 W Paseo Circulo W 89,Cathedral City,1987.0,False,May,1020.0,33.789603,-116.463249,PalmSprings,2.0,405000.0,2025-02-19,Residential,Closed,2.0,Condominium,Riverside,2.0,CA,2025-02-19,2025-02-19,92234
13637,101 - North Inglewood,1.0,False,False,One,False,Downey,2.0,0.1084,4724.0,4724.0,24 Hour Real Estate,Andi,YGRANAND,8316.0,8316 S 3rd Avenue,Inglewood,1929.0,False,Grant,1443.0,33.962998,-118.319395,OrangeCounty,1.0,715000.0,2025-02-28,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-01-17,2025-02-28,90305
13638,252 - Riverside,2.0,False,False,Two,False,InlandValleys,3.0,0.18,7841.0,7841.0,SMART SELL REAL ESTATE,DIONISIO,IVVALLEDIO,20640.0,20640 Brana Road,Riverside,1991.0,False,VALLEJOS,1953.0,33.899704,-117.299881,InlandValleys,3.0,725000.0,2025-02-05,Residential,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2024-12-30,2025-02-05,92508
13639,16 - Fountain Valley / Northeast HB,2.0,False,False,Two,False,PacificWest,2.0,0.1616,7040.0,7040.0,California 2000's R.E,Arturo,ENUNEART,18954.0,18954 Santa Marta Street,Fountain Valley,1964.0,False,Nunez,1841.0,33.687394,-117.97573,OrangeCounty,3.0,1550000.0,2025-02-20,Residential,Closed,2.0,SingleFamilyResidence,Orange,5.0,CA,2025-01-21,2025-02-20,92708
13640,699 - Not Defined,1.0,False,False,Unknown,False,Unknown,2.0,0.0023,100.0,100.0,Unknown,Tina,ML487595,95.0,95 W Jalisco Street,Tracy,2006.0,False,Qi,1452.0,37.77935203,-121.54376809999998,Mlslistings,3.0,540000.0,2025-02-14,Residential,Closed,2.0,Condominium,San Joaquin,3.0,CA,2025-01-16,2025-02-14,95391
13641,91910 - Chula Vista,2.0,False,False,Two,False,SanDiego,2.0,1.0,43560.0,1.0,Real Broker,James,SAND-683453,850.0,850 Tamayo Dr. 3,Chula Vista,1985.0,False,Miramontes,1163.0,32.629759,-117.046478,PacificSouthwest,2.0,552000.0,2025-02-18,Residential,Closed,4.0,Condominium,San Diego,3.0,CA,2025-01-27,2025-02-18,91910
13642,92056 - Oceanside,1.0,False,False,One,False,NorthSanDiegoCounty,1.0,2.27,98881.2,2.27,First Team Real Estate,Mary,103360,3325.0,3325 Genoa Way 104,Oceanside,1994.0,False,Frolander,1334.0,33.188384,-117.309222,NorthSanDiegoCounty,2.0,750000.0,2025-02-19,Residential,Closed,2.0,Condominium,San Diego,2.0,CA,2025-01-24,2025-02-19,92056
13643,181 - Point Fermin,2.0,False,False,Two,False,SouthBay,1.0,0.1148,5001.0,5001.0,Coldwell Banker Residential Br,Vanessa,sbvelavan,3019.0,3019 S Pacific Avenue,San Pedro,1958.0,False,Velardez,850.0,33.716553000000005,-118.28826399999998,SouthBay,1.0,2575.0,2025-02-18,ResidentialLease,Closed,1.0,Triplex,Los Angeles,2.0,CA,2025-02-18,2025-02-18,90731
13644,629 - Glendora,1.0,False,False,One,False,WestSanGabrielValley,2.0,0.1952,8502.0,8502.0,COLDWELL BANKER GEORGE REALTY,CHRISTINE,W73029,1638.0,1638 S Bender Avenue,Glendora,1958.0,False,FENN,1877.0,34.109215,-117.869585,CitrusValley,2.0,899000.0,2025-02-24,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-01-18,2025-02-24,91740
13645,654 - San Gabriel,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.1291,5625.0,5625.0,Compass,Victoria,CLW-C115862,419.0,419 E Norwood Place,San Gabriel,1928.0,False,Beliso,1453.0,34.076499,-118.095406,Arcadia,3.0,1057000.0,2025-02-28,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-01-16,2025-02-28,91776
13646,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,0.0,0.1674,7264.5,7020.0,Morgan Real Estate,Jian,ML304529,2047.0,2047 Montecito Avenue 20,Mountain View,1964.0,False,Jin,1000.0,37.40625681,-122.09406562,Mlslistings,2.0,975000.0,2025-02-07,Residential,Closed,1.0,Townhouse,Santa Clara,2.0,CA,2025-01-15,2025-02-07,94043
13647,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,1.02,44431.0,44431.0,Karon Properties,Nicole,ML5091352,160.0,160 Olympia Station Road,Felton,1979.0,False,Karon,3200.0,37.07315887,-122.05460813,Mlslistings,3.0,1685000.0,2025-02-24,Residential,Closed,10.0,SingleFamilyResidence,Santa Cruz,4.0,CA,2025-01-25,2025-02-24,95018
13648,670 - Whittier,1.0,False,False,ThreeOrMore,False,RanchoSoutheast,2.0,0.3654,15915.0,15915.0,Paradise Realty,Esther,RSCHUESTH,15365.0,15365 Ashley Court,Whittier,2009.0,False,Chu,1670.0,33.943176,-117.99896499999998,TriCounties,3.0,813000.0,2025-02-26,Residential,Closed,2.0,Townhouse,Los Angeles,3.0,CA,2025-01-25,2025-02-26,90603
13649,C34 - Los Angeles Southwest,1.0,False,False,One,False,PasadenaFoothills,1.0,0.1033,4500.0,4500.0,Coldwell Banker Realty,Noa,p24755,6609.0,6609 Raymond Avenue,Los Angeles,1915.0,False,Bolozky,1103.0,33.978888,-118.298324,PacificWest,1.0,660000.0,2025-02-11,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-01-09,2025-02-11,90044
13650,263 - Banning/Beaumont/Cherry Valley,2.0,False,False,Two,False,Oakland,3.0,0.16,6970.0,6970.0,Opendoor Brokerage Inc.,Melissa,BMLS-R01879498,1464.0,1464 Ambrosia Street,Beaumont,2014.0,False,Westfall,3059.0,33.942159000000004,-116.957779,CitrusValley,3.0,550200.0,2025-02-03,Residential,Closed,3.0,SingleFamilyResidence,Riverside,3.0,CA,2025-01-13,2025-02-03,92223
13651,322 - North Palm Desert,1.0,False,False,One,False,CaliforniaDesert,2.0,0.11,4792.0,4792.0,Bennion Deville Homes,Cheryl,CDAR-D79824,39822.0,39822 Chimney Flats Drive,Palm Desert,1977.0,False,Thoresen,1769.0,33.759345,-116.377039,CaliforniaDesert,3.0,395000.0,2025-02-04,ManufacturedInPark,Closed,0.0,Unknown,Riverside,2.0,CA,2025-01-30,2025-02-04,92260
13652,92019 - El Cajon,1.0,False,False,One,False,PacificSouthwest,2.0,0.3985,17357.0,17357.0,Real Broker,Maribel,813094,1981.0,1981 Greenfield Dr,El Cajon,1949.0,False,Cano Ramirez,1642.0,32.80445298,-116.90881009,SanDiego,2.0,839000.0,2025-02-14,Residential,Closed,12.0,SingleFamilyResidence,San Diego,4.0,CA,2025-01-22,2025-02-14,92019
13653,688 - Rancho Cucamonga,1.0,False,False,One,False,InlandValleys,2.0,0.1102,4800.0,4800.0,Luxury Collective,DESTINY,IVSTRODES,11571.0,11571 Pinnacle Peak Court,Rancho Cucamonga,1986.0,False,STROMAN,890.0,34.137055,-117.552682,CitrusValley,1.0,655000.0,2025-02-03,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2024-12-05,2025-02-03,91737
13654,APPV - Apple Valley,1.0,False,False,One,False,JoshuaTreeGateway,0.0,0.0309,1344.0,1344.0,EXP REALTY OF SOUTHERN CA. INC,Patrece,JT51636,20683.0,20683 Waalew Road B126,Apple Valley,1983.0,False,Benson,1344.0,34.555455,-117.214724,CitrusValley,2.0,139000.0,2025-02-07,ManufacturedInPark,Closed,0.0,Unknown,San Bernardino,3.0,CA,2024-12-26,2025-02-07,92307
13655,LNLAK - Lake Area,2.0,False,False,Two,False,OrangeCounty,3.0,0.1832,7980.0,7980.0,Compass,Todd,OCDAVISTO,24662.0,24662 Kings Road,Laguna Niguel,1981.0,False,Davis,2833.0,33.541024,-117.69911299999998,Downey,3.0,1725000.0,2025-02-14,Residential,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-01-09,2025-02-14,92677
13656,92065 - Ramona,2.0,False,False,Two,False,InlandValleys,1.0,0.1674,7264.5,7020.0,OUT OF AREA,OUT OF,IRECP,23943.0,23943 Green Haven Lane,Ramona,1975.0,False,AREA,1498.0,33.003633,-116.812912,NorthSanDiegoCounty,3.0,535000.0,2025-02-27,Residential,Closed,1.0,Condominium,San Diego,2.0,CA,2025-01-25,2025-02-27,92065
13657,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,1.0,0.1162,5060.0,5060.0,Maxreal,Amy,ML5079308,2943.0,2943 Betsy,San Jose,1945.0,False,Hong,1060.0,37.37842701,-121.84266576,Mlslistings,1.0,965000.0,2025-02-24,Residential,Closed,1.0,SingleFamilyResidence,Santa Clara,3.0,CA,2024-12-04,2025-02-24,95133
13658,SRCAR - Southwest Riverside County,1.0,False,False,One,False,SouthwestRiversideCounty,2.0,0.2057,8962.0,8962.0,Real Brokerage Technologies,Steven,SWVIDASTE,4232.0,4232 Ladrillo Street,Lake Elsinore,2024.0,False,Vidal,2654.0,33.706854,-117.377554,InlandValleys,3.0,729980.0,2025-02-18,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2024-12-30,2025-02-18,92530
13659,C15 - Pacific Palisades,1.0,False,False,One,False,Malibu,2.0,0.4531,19739.0,19739.0,KW Advisors,Christina,CLW-X47678,211.0,211 VANCE Street,Pacific Palisades,1951.0,False,Arechaederra,1576.0,34.03115,-118.51811,BeverlyHillsGreaterLa,2.0,14000.0,2025-02-18,ResidentialLease,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-02-12,2025-02-18,90272
13660,263 - Banning/Beaumont/Cherry Valley,2.0,False,False,Two,False,InlandValleys,2.0,0.14,6098.0,6098.0,EXP REALTY OF CALIFORNIA INC,FRANCIS,IVNUNEFRA,1464.0,1464 Augusta Street,Beaumont,2003.0,False,NUNEZ,2669.0,33.94885900000001,-116.997875,InlandValleys,3.0,3800.0,2025-02-10,ResidentialLease,Closed,2.0,SingleFamilyResidence,Riverside,5.0,CA,2025-01-13,2025-02-10,92223
13661,WHLL - Woodland Hills,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.4285,18665.0,18665.0,Compass,Lauren,CLW-C121925,4642.0,4642 Poe Avenue,Woodland Hills,1972.0,False,Lyon,2574.0,34.153948,-118.574311,Southland,3.0,7950.0,2025-02-25,ResidentialLease,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-02-24,2025-02-25,91364
13662,152 - N Redondo Bch/Villas South,2.0,False,False,Two,False,SouthBay,2.0,0.1722,7500.0,7500.0,"West Shores Realty, Inc.",Linda,SHAYALIN,2322.0,2322 Marshallfield Lane,Redondo Beach,2024.0,False,Hayashi,3121.0,33.865083,-118.370075,PalosVerdesPeninsula,5.0,2875000.0,2025-02-19,Residential,Closed,2.0,Townhouse,Los Angeles,5.0,CA,2025-01-18,2025-02-19,90278
13663,174 - Crest,1.0,False,False,ThreeOrMore,False,SouthBay,2.0,17.3034,753735.0,753735.0,New Century Prop. & Inv.,Richard,STSAORIC,28410.0,28410 Ridgecroft Court 143,Rancho Palos Verdes,1977.0,False,Tsao,1682.0,33.776737,-118.39136200000002,SouthBay,2.0,1100000.0,2025-02-06,Residential,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-01-07,2025-02-06,90275
13664,92109 - Pacific Beach,2.0,False,False,Two,False,SanDiego,2.0,0.06,2614.0,2614.0,"Proptero Holdings, Inc.",Mathieu,SAND-703888,811.0,811 813 Balboa Court,San Diego,1979.0,False,Pollenz,1988.0,32.762383,-117.250628,PacificSouthwest,3.0,1800000.0,2025-02-19,Residential,Closed,3.0,Duplex,San Diego,4.0,CA,2025-01-16,2025-02-19,92109
13665,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1674,7264.5,7020.0,Lighthouse Realty & Mortgage Inc.,Sukhvir,ML149339,6809.0,6809 Shutter Court,San Jose,2020.0,False,Pannu,1563.0,37.2432354,-121.78759635,Mlslistings,3.0,1065000.0,2025-02-25,Residential,Closed,2.0,Condominium,Santa Clara,3.0,CA,2025-02-04,2025-02-25,95119
13666,699 - Not Defined,1.0,False,False,One,False,VenturaCoastal,2.0,0.1674,7264.5,7020.0,eXp Realty of California,Alfonso,vc211513982,1300.0,1300 Saratoga Avenue 815,Ventura,1974.0,False,Aguilar,1135.0,34.262718,-119.218715,Southland,2.0,450000.0,2025-02-05,Residential,Closed,2.0,Condominium,Ventura,3.0,CA,2025-01-14,2025-02-05,93003
13667,Unknown,1.0,False,False,One,False,Unknown,0.0,0.0329,1435.0,1435.0,Reliant Realty Inc.,David,BMLS-MET5030503,863.0,863 Villa Ter,Brentwood,1985.0,False,Rai,948.0,37.93416118,-121.70081025,Delta,2.0,459000.0,2025-02-28,Residential,Closed,2.0,Townhouse,Contra Costa,2.0,CA,2025-02-03,2025-02-28,94513
13668,605 - Arcadia,2.0,False,False,Two,False,Arcadia,2.0,0.1843,8028.0,8028.0,Signature One Realty Group Inc,Shu,A37860,130.0,130 Alta Street A,Arcadia,2015.0,False,Wang,1660.0,34.138701,-118.027082,WestSanGabrielValley,3.0,1226000.0,2025-02-06,Residential,Closed,2.0,Condominium,Los Angeles,3.0,CA,2025-01-10,2025-02-06,91006
13669,CAC - California City,1.0,False,False,One,False,PacificWest,2.0,0.22,9583.0,9583.0,Fathom Realty Group Inc.,Evo,PEHOWARD,21140.0,21140 Kenniston St,California City,1969.0,False,Howard,1228.0,35.128161,-117.98797,Southland,2.0,257000.0,2025-02-26,Residential,Closed,2.0,SingleFamilyResidence,Kern,4.0,CA,2025-02-24,2025-02-26,93505
13670,PC - Panorama City,1.0,False,False,MultiSplit,False,Claw,2.0,0.3345,14570.0,14570.0,Home Team Realty,Shawn,CLW-X98831,8924.0,8924 Van Nuys Boulevard,Panorama City,1960.0,False,Mehrannia,15670.0,34.232558000000004,-118.449888,BeverlyHillsGreaterLa,26.0,3025000.0,2025-02-19,ResidentialIncome,Closed,18.0,Unknown,Los Angeles,26.0,CA,2024-12-30,2025-02-19,91402
13671,252 - Riverside,1.0,False,False,One,False,PacificWest,2.0,0.3558,15500.0,15500.0,"eXp Realty of Southern Ca, Inc",Christian,PFERNCHR,4483.0,4483 Randall Road,Riverside,1927.0,False,Fernandez,2200.0,33.994266,-117.377905,InlandValleys,2.0,750000.0,2025-02-07,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-01-30,2025-02-07,92501
